SIGNAL,GROUP,TIMES,NODES
0:00,2@12:00,1,1,3 Phase Timed
970,0,1,970
0:00,2@12:00,1,1,3 Phase Timed
973,0,1,973
0:00,2@12:00,1,1,3 Phase Timed
974,0,1,974
0:00,2@12:00,1,1,4 Phase Timed
975,0,1,975
0:00,2@12:00,1,1,3 Phase Timed
978,0,1,978
0:00,2@12:00,1,1,4 Phase Timed
979,0,1,979
0:00,2@12:00,1,1,3 Phase Timed
984,0,1,984
0:00,2@12:00,1,1,3 Phase Timed
985,0,1,985
0:00,2@12:00,1,1,3 Phase Timed
986,0,1,986
0:00,2@12:00,1,1,3 Phase Timed
988,0,1,988
0:00,2@12:00,1,1,3 Phase Timed
1000,0,1,1000
0:00,2@12:00,1,1,3 Phase Timed
1004,0,1,1004
0:00,2@12:00,1,1,2 Phase Timed
1005,0,1,1005
0:00,2@12:00,1,1,3 Phase Timed
1009,0,1,1009
0:00,2@12:00,1,1,2 Phase Timed
1011,0,1,1011
0:00,2@12:00,1,1,2 Phase Timed
1018,0,1,1018
0:00,2@12:00,1,1,3 Phase Timed
1022,0,1,1022
0:00,2@12:00,1,1,2 Phase Timed
1023,0,1,1023
0:00,2@12:00,1,1,2 Phase Timed
1025,0,1,1025
0:00,2@12:00,1,1,2 Phase Timed
1029,0,1,1029
0:00,2@12:00,1,1,2 Phase Timed
1033,0,1,1033
0:00,2@12:00,1,1,3 Phase Timed
1036,0,1,1036
0:00,2@12:00,1,1,2 Phase Timed
1047,0,1,1047
0:00,2@12:00,1,1,2 Phase Timed
1049,0,1,1049
0:00,2@12:00,1,1,2 Phase Timed
1064,0,1,1064
0:00,2@12:00,1,1,3 Phase Timed
1067,0,1,1067
0:00,2@12:00,1,1,3 Phase Timed
1071,0,1,1071
0:00,2@12:00,1,1,2 Phase Timed
1072,0,1,1072
0:00,2@12:00,1,1,2 Phase Timed
1076,0,1,1076
0:00,2@12:00,1,1,2 Phase Timed
1082,0,1,1082
0:00,2@12:00,1,1,3 Phase Timed
1083,0,1,1083
0:00,2@12:00,1,1,3 Phase Timed
1095,0,1,1095
0:00,2@12:00,1,1,3 Phase Timed
1096,0,1,1096
0:00,2@12:00,1,1,3 Phase Timed
1098,0,1,1098
0:00,2@12:00,1,1,2 Phase Timed
1101,0,1,1101
0:00,2@12:00,1,1,4 Phase Timed
1102,0,1,1102
0:00,2@12:00,1,1,3 Phase Timed
1112,0,1,1112
0:00,2@12:00,1,1,2 Phase Timed
1114,0,1,1114
0:00,2@12:00,1,1,3 Phase Timed
1118,0,1,1118
0:00,2@12:00,1,1,3 Phase Timed
1121,0,1,1121
0:00,2@12:00,1,1,2 Phase Timed
1126,0,1,1126
0:00,2@12:00,1,1,2 Phase Timed
1132,0,1,1132
0:00,2@12:00,1,1,3 Phase Timed
1133,0,1,1133
0:00,2@12:00,1,1,3 Phase Timed
1136,0,1,1136
0:00,2@12:00,1,1,2 Phase Timed
1146,0,1,1146
0:00,2@12:00,1,1,3 Phase Timed
1148,0,1,1148
0:00,2@12:00,1,1,2 Phase Timed
1150,0,1,1150
0:00,2@12:00,1,1,2 Phase Timed
1151,0,1,1151
0:00,2@12:00,1,1,2 Phase Timed
1175,0,1,1175
0:00,2@12:00,1,1,2 Phase Timed
1185,0,1,1185
0:00,2@12:00,1,1,3 Phase Timed
1189,0,1,1189
0:00,2@12:00,1,1,2 Phase Timed
1190,0,1,1190
0:00,2@12:00,1,1,2 Phase Timed
1197,0,1,1197
0:00,2@12:00,1,1,2 Phase Timed
1205,0,1,1205
0:00,2@12:00,1,1,3 Phase Timed
1207,0,1,1207
0:00,2@12:00,1,1,2 Phase Timed
1209,0,1,1209
0:00,2@12:00,1,1,3 Phase Timed
1213,0,1,1213
0:00,2@12:00,1,1,3 Phase Timed
1214,0,1,1214
0:00,2@12:00,1,1,3 Phase Timed
1216,0,1,1216
0:00,2@12:00,1,1,2 Phase Timed
1218,0,1,1218
0:00,2@12:00,1,1,2 Phase Timed
1219,0,1,1219
0:00,2@12:00,1,1,3 Phase Timed
1244,0,1,1244
0:00,2@12:00,1,1,3 Phase Timed
1248,0,1,1248
0:00,2@12:00,1,1,2 Phase Timed
1251,0,1,1251
0:00,2@12:00,1,1,3 Phase Timed
1257,0,1,1257
0:00,2@12:00,1,1,2 Phase Timed
1259,0,1,1259
0:00,2@12:00,1,1,3 Phase Timed
1262,0,1,1262
0:00,2@12:00,1,1,2 Phase Timed
1269,0,1,1269
0:00,2@12:00,1,1,2 Phase Timed
1277,0,1,1277
0:00,2@12:00,1,1,3 Phase Timed
1281,0,1,1281
0:00,2@12:00,1,1,2 Phase Timed
1289,0,1,1289
0:00,2@12:00,1,1,2 Phase Timed
1292,0,1,1292
0:00,2@12:00,1,1,2 Phase Timed
1298,0,1,1298
0:00,2@12:00,1,1,3 Phase Timed
1316,0,1,1316
0:00,2@12:00,1,1,2 Phase Timed
1317,0,1,1317
0:00,2@12:00,1,1,2 Phase Timed
1318,0,1,1318
0:00,2@12:00,1,1,2 Phase Timed
1319,0,1,1319
0:00,2@12:00,1,1,2 Phase Timed
1320,0,1,1320
0:00,2@12:00,1,1,2 Phase Timed
1327,0,1,1327
0:00,2@12:00,1,1,2 Phase Timed
1332,0,1,1332
0:00,2@12:00,1,1,2 Phase Timed
1369,0,1,1369
0:00,2@12:00,1,1,3 Phase Timed
1376,0,1,1376
0:00,2@12:00,1,1,2 Phase Timed
1390,0,1,1390
0:00,2@12:00,1,1,3 Phase Timed
1394,0,1,1394
0:00,2@12:00,1,1,3 Phase Timed
1415,0,1,1415
0:00,2@12:00,1,1,4 Phase Timed
1417,0,1,1417
0:00,2@12:00,1,1,2 Phase Timed
1424,0,1,1424
0:00,2@12:00,1,1,2 Phase Timed
1427,0,1,1427
0:00,2@12:00,1,1,2 Phase Timed
1452,0,1,1452
0:00,2@12:00,1,1,2 Phase Timed
1454,0,1,1454
0:00,2@12:00,1,1,2 Phase Timed
1455,0,1,1455
0:00,2@12:00,1,1,3 Phase Timed
1457,0,1,1457
0:00,2@12:00,1,1,2 Phase Timed
1472,0,1,1472
0:00,2@12:00,1,1,2 Phase Timed
1473,0,1,1473
0:00,2@12:00,1,1,3 Phase Timed
1474,0,1,1474
0:00,2@12:00,1,1,2 Phase Timed
1480,0,1,1480
0:00,2@12:00,1,1,2 Phase Timed
1481,0,1,1481
0:00,2@12:00,1,1,3 Phase Timed
1492,0,1,1492
0:00,2@12:00,1,1,3 Phase Timed
1495,0,1,1495
0:00,2@12:00,1,1,2 Phase Timed
1508,0,1,1508
0:00,2@12:00,1,1,2 Phase Timed
1511,0,1,1511
0:00,2@12:00,1,1,3 Phase Timed
1517,0,1,1517
0:00,2@12:00,1,1,2 Phase Timed
1524,0,1,1524
0:00,2@12:00,1,1,3 Phase Timed
1526,0,1,1526
0:00,2@12:00,1,1,3 Phase Timed
1528,0,1,1528
0:00,2@12:00,1,1,3 Phase Timed
1530,0,1,1530
0:00,2@12:00,1,1,4 Phase Timed
1531,0,1,1531
0:00,2@12:00,1,1,3 Phase Timed
1534,0,1,1534
0:00,2@12:00,1,1,2 Phase Timed
1536,0,1,1536
0:00,2@12:00,1,1,3 Phase Timed
1537,0,1,1537
0:00,2@12:00,1,1,2 Phase Timed
1538,0,1,1538
0:00,2@12:00,1,1,3 Phase Timed
1541,0,1,1541
0:00,2@12:00,1,1,3 Phase Timed
1546,0,1,1546
0:00,2@12:00,1,1,3 Phase Timed
1547,0,1,1547
0:00,2@12:00,1,1,3 Phase Timed
1548,0,1,1548
0:00,2@12:00,1,1,3 Phase Timed
1553,0,1,1553
0:00,2@12:00,1,1,2 Phase Timed
1554,0,1,1554
0:00,2@12:00,1,1,3 Phase Timed
1558,0,1,1558
0:00,2@12:00,1,1,3 Phase Timed
1561,0,1,1561
0:00,2@12:00,1,1,2 Phase Timed
1563,0,1,1563
0:00,2@12:00,1,1,4 Phase Timed
1570,0,1,1570
0:00,2@12:00,1,1,3 Phase Timed
1572,0,1,1572
0:00,2@12:00,1,1,3 Phase Timed
1574,0,1,1574
0:00,2@12:00,1,1,3 Phase Timed
1576,0,1,1576
0:00,2@12:00,1,1,2 Phase Timed
1577,0,1,1577
0:00,2@12:00,1,1,3 Phase Timed
1579,0,1,1579
0:00,2@12:00,1,1,2 Phase Timed
1580,0,1,1580
0:00,2@12:00,1,1,2 Phase Timed
1583,0,1,1583
0:00,2@12:00,1,1,3 Phase Timed
1585,0,1,1585
0:00,2@12:00,1,1,3 Phase Timed
1587,0,1,1587
0:00,2@12:00,1,1,3 Phase Timed
1589,0,1,1589
0:00,2@12:00,1,1,3 Phase Timed
1592,0,1,1592
0:00,2@12:00,1,1,3 Phase Timed
1593,0,1,1593
0:00,2@12:00,1,1,3 Phase Timed
1595,0,1,1595
0:00,2@12:00,1,1,3 Phase Timed
1602,0,1,1602
0:00,2@12:00,1,1,3 Phase Timed
1606,0,1,1606
0:00,2@12:00,1,1,2 Phase Timed
1608,0,1,1608
0:00,2@12:00,1,1,3 Phase Timed
1609,0,1,1609
0:00,2@12:00,1,1,3 Phase Timed
1612,0,1,1612
0:00,2@12:00,1,1,3 Phase Timed
1613,0,1,1613
0:00,2@12:00,1,1,2 Phase Timed
1614,0,1,1614
0:00,2@12:00,1,1,3 Phase Timed
1621,0,1,1621
0:00,2@12:00,1,1,4 Phase Timed
1622,0,1,1622
0:00,2@12:00,1,1,3 Phase Timed
1623,0,1,1623
0:00,2@12:00,1,1,2 Phase Timed
1625,0,1,1625
0:00,2@12:00,1,1,3 Phase Timed
1626,0,1,1626
0:00,2@12:00,1,1,3 Phase Timed
1627,0,1,1627
0:00,2@12:00,1,1,3 Phase Timed
1631,0,1,1631
0:00,2@12:00,1,1,4 Phase Timed
1633,0,1,1633
0:00,2@12:00,1,1,3 Phase Timed
1634,0,1,1634
0:00,2@12:00,1,1,2 Phase Timed
1636,0,1,1636
0:00,2@12:00,1,1,3 Phase Timed
1641,0,1,1641
0:00,2@12:00,1,1,3 Phase Timed
1642,0,1,1642
0:00,2@12:00,1,1,3 Phase Timed
1644,0,1,1644
0:00,2@12:00,1,1,3 Phase Timed
1645,0,1,1645
0:00,2@12:00,1,1,2 Phase Timed
1648,0,1,1648
0:00,2@12:00,1,1,4 Phase Timed
1652,0,1,1652
0:00,2@12:00,1,1,3 Phase Timed
1654,0,1,1654
0:00,2@12:00,1,1,4 Phase Timed
1657,0,1,1657
0:00,2@12:00,1,1,3 Phase Timed
1658,0,1,1658
0:00,2@12:00,1,1,3 Phase Timed
1659,0,1,1659
0:00,2@12:00,1,1,4 Phase Timed
1660,0,1,1660
0:00,2@12:00,1,1,2 Phase Timed
1662,0,1,1662
0:00,2@12:00,1,1,4 Phase Timed
1664,0,1,1664
0:00,2@12:00,1,1,2 Phase Timed
1667,0,1,1667
0:00,2@12:00,1,1,3 Phase Timed
1673,0,1,1673
0:00,2@12:00,1,1,3 Phase Timed
1675,0,1,1675
0:00,2@12:00,1,1,2 Phase Timed
1676,0,1,1676
0:00,2@12:00,1,1,3 Phase Timed
1677,0,1,1677
0:00,2@12:00,1,1,3 Phase Timed
1679,0,1,1679
0:00,2@12:00,1,1,4 Phase Timed
1681,0,1,1681
0:00,2@12:00,1,1,3 Phase Timed
1683,0,1,1683
0:00,2@12:00,1,1,3 Phase Timed
1685,0,1,1685
0:00,2@12:00,1,1,4 Phase Timed
1687,0,1,1687
0:00,2@12:00,1,1,3 Phase Timed
1688,0,1,1688
0:00,2@12:00,1,1,3 Phase Timed
1689,0,1,1689
0:00,2@12:00,1,1,3 Phase Timed
1690,0,1,1690
0:00,2@12:00,1,1,3 Phase Timed
1696,0,1,1696
0:00,2@12:00,1,1,2 Phase Timed
1697,0,1,1697
0:00,2@12:00,1,1,2 Phase Timed
1700,0,1,1700
0:00,2@12:00,1,1,3 Phase Timed
1703,0,1,1703
0:00,2@12:00,1,1,3 Phase Timed
1710,0,1,1710
0:00,2@12:00,1,1,3 Phase Timed
1715,0,1,1715
0:00,2@12:00,1,1,3 Phase Timed
1716,0,1,1716
0:00,2@12:00,1,1,4 Phase Timed
1717,0,1,1717
0:00,2@12:00,1,1,4 Phase Timed
1721,0,1,1721
0:00,2@12:00,1,1,3 Phase Timed
1722,0,1,1722
0:00,2@12:00,1,1,4 Phase Timed
1723,0,1,1723
0:00,2@12:00,1,1,4 Phase Timed
1725,0,1,1725
0:00,2@12:00,1,1,3 Phase Timed
1726,0,1,1726
0:00,2@12:00,1,1,4 Phase Timed
1730,0,1,1730
0:00,2@12:00,1,1,3 Phase Timed
1731,0,1,1731
0:00,2@12:00,1,1,3 Phase Timed
1732,0,1,1732
0:00,2@12:00,1,1,2 Phase Timed
1735,0,1,1735
0:00,2@12:00,1,1,2 Phase Timed
1738,0,1,1738
0:00,2@12:00,1,1,3 Phase Timed
1739,0,1,1739
0:00,2@12:00,1,1,3 Phase Timed
1740,0,1,1740
0:00,2@12:00,1,1,4 Phase Timed
1743,0,1,1743
0:00,2@12:00,1,1,2 Phase Timed
1744,0,1,1744
0:00,2@12:00,1,1,3 Phase Timed
1745,0,1,1745
0:00,2@12:00,1,1,4 Phase Timed
1746,0,1,1746
0:00,2@12:00,1,1,2 Phase Timed
1747,0,1,1747
0:00,2@12:00,1,1,3 Phase Timed
1749,0,1,1749
0:00,2@12:00,1,1,4 Phase Timed
1751,0,1,1751
0:00,2@12:00,1,1,2 Phase Timed
1752,0,1,1752
0:00,2@12:00,1,1,2 Phase Timed
1754,0,1,1754
0:00,2@12:00,1,1,2 Phase Timed
1755,0,1,1755
0:00,2@12:00,1,1,2 Phase Timed
1757,0,1,1757
0:00,2@12:00,1,1,3 Phase Timed
1761,0,1,1761
0:00,2@12:00,1,1,4 Phase Timed
1765,0,1,1765
0:00,2@12:00,1,1,2 Phase Timed
1766,0,1,1766
0:00,2@12:00,1,1,3 Phase Timed
1768,0,1,1768
0:00,2@12:00,1,1,3 Phase Timed
1771,0,1,1771
0:00,2@12:00,1,1,2 Phase Timed
1777,0,1,1777
0:00,2@12:00,1,1,2 Phase Timed
1778,0,1,1778
0:00,2@12:00,1,1,2 Phase Timed
1779,0,1,1779
0:00,2@12:00,1,1,3 Phase Timed
1780,0,1,1780
0:00,2@12:00,1,1,3 Phase Timed
1781,0,1,1781
0:00,2@12:00,1,1,3 Phase Timed
1782,0,1,1782
0:00,2@12:00,1,1,2 Phase Timed
1785,0,1,1785
0:00,2@12:00,1,1,3 Phase Timed
1787,0,1,1787
0:00,2@12:00,1,1,2 Phase Timed
1790,0,1,1790
0:00,2@12:00,1,1,3 Phase Timed
1792,0,1,1792
0:00,2@12:00,1,1,3 Phase Timed
1793,0,1,1793
0:00,2@12:00,1,1,3 Phase Timed
1794,0,1,1794
0:00,2@12:00,1,1,2 Phase Timed
1795,0,1,1795
0:00,2@12:00,1,1,2 Phase Timed
1797,0,1,1797
0:00,2@12:00,1,1,3 Phase Timed
1800,0,1,1800
0:00,2@12:00,1,1,3 Phase Timed
1801,0,1,1801
0:00,2@12:00,1,1,3 Phase Timed
1803,0,1,1803
0:00,2@12:00,1,1,3 Phase Timed
1810,0,1,1810
0:00,2@12:00,1,1,3 Phase Timed
1815,0,1,1815
0:00,2@12:00,1,1,2 Phase Timed
1829,0,1,1829
0:00,2@12:00,1,1,3 Phase Timed
1836,0,1,1836
0:00,2@12:00,1,1,2 Phase Timed
1839,0,1,1839
0:00,2@12:00,1,1,3 Phase Timed
1842,0,1,1842
0:00,2@12:00,1,1,4 Phase Timed
1848,0,1,1848
0:00,2@12:00,1,1,3 Phase Timed
1849,0,1,1849
0:00,2@12:00,1,1,3 Phase Timed
1852,0,1,1852
0:00,2@12:00,1,1,3 Phase Timed
1853,0,1,1853
0:00,2@12:00,1,1,3 Phase Timed
1862,0,1,1862
0:00,2@12:00,1,1,3 Phase Timed
1865,0,1,1865
0:00,2@12:00,1,1,3 Phase Timed
1866,0,1,1866
0:00,2@12:00,1,1,3 Phase Timed
1872,0,1,1872
0:00,2@12:00,1,1,2 Phase Timed
1878,0,1,1878
0:00,2@12:00,1,1,2 Phase Timed
1879,0,1,1879
0:00,2@12:00,1,1,3 Phase Timed
1884,0,1,1884
0:00,2@12:00,1,1,3 Phase Timed
1885,0,1,1885
0:00,2@12:00,1,1,4 Phase Timed
1887,0,1,1887
0:00,2@12:00,1,1,3 Phase Timed
1889,0,1,1889
0:00,2@12:00,1,1,2 Phase Timed
1891,0,1,1891
0:00,2@12:00,1,1,3 Phase Timed
1894,0,1,1894
0:00,2@12:00,1,1,3 Phase Timed
1896,0,1,1896
0:00,2@12:00,1,1,3 Phase Timed
1908,0,1,1908
0:00,2@12:00,1,1,2 Phase Timed
1911,0,1,1911
0:00,2@12:00,1,1,4 Phase Timed
1915,0,1,1915
0:00,2@12:00,1,1,4 Phase Timed
1918,0,1,1918
0:00,2@12:00,1,1,3 Phase Timed
1919,0,1,1919
0:00,2@12:00,1,1,3 Phase Timed
1937,0,1,1937
0:00,2@12:00,1,1,3 Phase Timed
1938,0,1,1938
0:00,2@12:00,1,1,4 Phase Timed
1940,0,1,1940
0:00,2@12:00,1,1,3 Phase Timed
1949,0,1,1949
0:00,2@12:00,1,1,2 Phase Timed
1950,0,1,1950
0:00,2@12:00,1,1,3 Phase Timed
1952,0,1,1952
0:00,2@12:00,1,1,3 Phase Timed
1953,0,1,1953
0:00,2@12:00,1,1,4 Phase Timed
1956,0,1,1956
0:00,2@12:00,1,1,2 Phase Timed
1958,0,1,1958
0:00,2@12:00,1,1,3 Phase Timed
1960,0,1,1960
0:00,2@12:00,1,1,3 Phase Timed
1966,0,1,1966
0:00,2@12:00,1,1,3 Phase Timed
1971,0,1,1971
0:00,2@12:00,1,1,3 Phase Timed
1973,0,1,1973
0:00,2@12:00,1,1,3 Phase Timed
1975,0,1,1975
0:00,2@12:00,1,1,3 Phase Timed
1979,0,1,1979
0:00,2@12:00,1,1,2 Phase Timed
1982,0,1,1982
0:00,2@12:00,1,1,2 Phase Timed
1983,0,1,1983
0:00,2@12:00,1,1,3 Phase Timed
1985,0,1,1985
0:00,2@12:00,1,1,3 Phase Timed
1988,0,1,1988
0:00,2@12:00,1,1,3 Phase Timed
1990,0,1,1990
0:00,2@12:00,1,1,3 Phase Timed
1993,0,1,1993
0:00,2@12:00,1,1,4 Phase Timed
1999,0,1,1999
0:00,2@12:00,1,1,3 Phase Timed
2000,0,1,2000
0:00,2@12:00,1,1,3 Phase Timed
2006,0,1,2006
0:00,2@12:00,1,1,3 Phase Timed
2007,0,1,2007
0:00,2@12:00,1,1,4 Phase Timed
2013,0,1,2013
0:00,2@12:00,1,1,2 Phase Timed
2020,0,1,2020
0:00,2@12:00,1,1,3 Phase Timed
2027,0,1,2027
0:00,2@12:00,1,1,3 Phase Timed
2029,0,1,2029
0:00,2@12:00,1,1,2 Phase Timed
2036,0,1,2036
0:00,2@12:00,1,1,3 Phase Timed
2041,0,1,2041
0:00,2@12:00,1,1,2 Phase Timed
2049,0,1,2049
0:00,2@12:00,1,1,4 Phase Timed
2052,0,1,2052
0:00,2@12:00,1,1,2 Phase Timed
2053,0,1,2053
0:00,2@12:00,1,1,2 Phase Timed
2057,0,1,2057
0:00,2@12:00,1,1,2 Phase Timed
2063,0,1,2063
0:00,2@12:00,1,1,4 Phase Timed
2074,0,1,2074
0:00,2@12:00,1,1,4 Phase Timed
