SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES,NOTES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
2591,1,TIMED,60,1,2,NODE 2591
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2592,1,TIMED,60,19,3,NODE 2592
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
2598,1,TIMED,60,17,2,NODE 2598
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2601,1,TIMED,60,40,4,NODE 2601
1,1,1,1,23,23,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,9,9,0,3,1
4,1,1,4,5,5,0,3,1
2615,1,TIMED,60,37,3,NODE 2615
1,1,1,1,20,20,0,3,1
2,1,1,2,23,23,0,3,1
3,1,1,3,5,5,0,3,1
2622,1,TIMED,60,39,2,NODE 2622
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
2627,1,TIMED,60,20,3,NODE 2627
1,1,1,1,20,20,0,3,1
2,1,1,2,23,23,0,3,1
3,1,1,3,5,5,0,3,1
2632,1,TIMED,60,22,2,NODE 2632
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
2642,1,TIMED,60,41,3,NODE 2642
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
2645,1,TIMED,60,37,3,NODE 2645
1,1,1,1,8,8,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,36,36,0,3,1
2649,1,TIMED,60,39,3,NODE 2649
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
2650,1,TIMED,60,51,4,NODE 2650
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2653,1,TIMED,60,37,3,NODE 2653
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
2655,1,TIMED,60,24,3,NODE 2655
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
2657,1,TIMED,60,26,4,NODE 2657
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
2660,1,TIMED,60,30,2,NODE 2660
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2662,1,TIMED,60,5,2,NODE 2662
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
2664,1,TIMED,60,55,2,NODE 2664
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2671,1,TIMED,60,54,2,NODE 2671
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
2675,1,TIMED,60,24,3,NODE 2675
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2679,1,TIMED,60,34,3,NODE 2679
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2682,1,TIMED,60,17,2,NODE 2682
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2686,1,TIMED,60,12,4,NODE 2686
1,1,1,1,22,22,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,13,13,0,3,1
4,1,1,4,6,6,0,3,1
2688,1,TIMED,60,7,2,NODE 2688
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
2690,1,TIMED,60,48,2,NODE 2690
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
2693,1,TIMED,60,40,3,NODE 2693
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
2694,1,TIMED,60,0,2,NODE 2694
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2695,1,TIMED,60,14,2,NODE 2695
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2696,1,TIMED,60,0,2,NODE 2696
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2699,1,TIMED,60,0,2,NODE 2699
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2700,1,TIMED,60,42,2,NODE 2700
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2702,1,TIMED,60,56,2,NODE 2702
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
2703,1,TIMED,60,55,2,NODE 2703
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
2705,1,TIMED,60,44,3,NODE 2705
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2706,1,TIMED,60,44,3,NODE 2706
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
2709,1,TIMED,60,49,3,NODE 2709
1,1,1,1,29,29,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,12,12,0,3,1
2711,1,TIMED,60,50,2,NODE 2711
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2712,1,TIMED,60,29,4,NODE 2712
1,1,1,1,16,16,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,8,8,0,3,1
4,1,1,4,8,8,0,3,1
2714,1,TIMED,60,10,2,NODE 2714
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2722,1,TIMED,60,15,2,NODE 2722
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
2723,1,TIMED,60,10,2,NODE 2723
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
2724,1,TIMED,60,0,2,NODE 2724
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
2728,1,TIMED,60,9,2,NODE 2728
1,1,1,1,20,20,0,3,1
2,1,1,2,32,32,0,3,1
2730,1,TIMED,60,11,2,NODE 2730
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2731,1,TIMED,60,58,2,NODE 2731
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2735,1,TIMED,60,50,2,NODE 2735
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
2736,1,TIMED,60,56,4,NODE 2736
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2737,1,TIMED,60,3,3,NODE 2737
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2738,1,TIMED,60,51,4,NODE 2738
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
2739,1,TIMED,60,21,2,NODE 2739
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2742,1,TIMED,60,1,2,NODE 2742
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2743,1,TIMED,60,0,3,NODE 2743
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2744,1,TIMED,60,23,3,NODE 2744
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2746,1,TIMED,60,40,2,NODE 2746
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2747,1,TIMED,60,33,2,NODE 2747
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2749,1,TIMED,60,32,2,NODE 2749
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2750,1,TIMED,60,13,3,NODE 2750
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2751,1,TIMED,60,46,3,NODE 2751
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
2753,1,TIMED,60,12,2,NODE 2753
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2754,1,TIMED,60,15,4,NODE 2754
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
2755,1,TIMED,60,37,3,NODE 2755
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
2756,1,TIMED,60,50,3,NODE 2756
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
2760,1,TIMED,60,45,2,NODE 2760
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
2761,1,TIMED,60,3,4,NODE 2761
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2764,1,TIMED,60,30,4,NODE 2764
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2767,1,TIMED,60,47,4,NODE 2767
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2768,1,TIMED,60,4,4,NODE 2768
1,1,1,1,13,13,0,0,0
2,1,1,2,6,6,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,20,20,0,3,1
2769,1,TIMED,60,48,3,NODE 2769
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
2773,1,TIMED,60,53,2,NODE 2773
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2775,1,TIMED,60,45,2,NODE 2775
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2776,1,TIMED,60,37,2,NODE 2776
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
2777,1,TIMED,60,13,3,NODE 2777
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2778,1,TIMED,60,39,2,NODE 2778
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2781,1,TIMED,60,15,2,NODE 2781
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2782,1,TIMED,60,50,2,NODE 2782
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2787,1,TIMED,60,17,4,NODE 2787
1,1,1,1,12,12,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,12,12,0,0,0
4,1,1,4,14,14,0,3,1
2789,1,TIMED,60,15,2,NODE 2789
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2798,1,TIMED,60,24,4,NODE 2798
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
2800,1,TIMED,60,44,3,NODE 2800
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
2801,1,TIMED,60,53,3,NODE 2801
1,1,1,1,29,29,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,12,12,0,3,1
2802,1,TIMED,60,30,3,NODE 2802
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2803,1,TIMED,60,3,2,NODE 2803
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2807,1,TIMED,60,16,2,NODE 2807
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2814,1,TIMED,60,50,2,NODE 2814
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2818,1,TIMED,60,56,3,NODE 2818
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2824,1,TIMED,60,3,2,NODE 2824
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2829,1,TIMED,60,2,4,NODE 2829
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2832,1,TIMED,60,34,3,NODE 2832
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2833,1,TIMED,60,4,3,NODE 2833
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2834,1,TIMED,60,38,4,NODE 2834
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
2835,1,TIMED,60,36,2,NODE 2835
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2836,1,TIMED,60,48,4,NODE 2836
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2838,1,TIMED,60,17,3,NODE 2838
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2840,1,TIMED,60,10,2,NODE 2840
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2845,1,TIMED,60,25,3,NODE 2845
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2846,1,TIMED,60,4,3,NODE 2846
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2848,1,TIMED,60,33,2,NODE 2848
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2850,1,TIMED,60,59,2,NODE 2850
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2851,1,TIMED,60,15,3,NODE 2851
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2852,1,TIMED,60,4,3,NODE 2852
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2855,1,TIMED,60,23,2,NODE 2855
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2856,1,TIMED,60,26,3,NODE 2856
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2857,1,TIMED,60,24,3,NODE 2857
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2858,1,TIMED,60,25,3,NODE 2858
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2859,1,TIMED,60,18,3,NODE 2859
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
2860,1,TIMED,60,52,2,NODE 2860
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
2861,1,TIMED,60,37,2,NODE 2861
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2862,1,TIMED,60,10,2,NODE 2862
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2866,1,TIMED,60,12,3,NODE 2866
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2867,1,TIMED,60,11,2,NODE 2867
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2871,1,TIMED,60,3,3,NODE 2871
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2873,1,TIMED,60,28,2,NODE 2873
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2874,1,TIMED,60,49,3,NODE 2874
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
2875,1,TIMED,60,31,2,NODE 2875
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2885,1,TIMED,60,9,3,NODE 2885
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
2892,1,TIMED,60,56,3,NODE 2892
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2894,1,TIMED,60,5,2,NODE 2894
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2895,1,TIMED,60,22,2,NODE 2895
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2896,1,TIMED,60,31,2,NODE 2896
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2899,1,TIMED,60,24,2,NODE 2899
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2919,1,TIMED,60,30,3,NODE 2919
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
2922,1,TIMED,60,20,3,NODE 2922
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
2923,1,TIMED,60,40,2,NODE 2923
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2925,1,TIMED,60,48,3,NODE 2925
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2926,1,TIMED,60,53,3,NODE 2926
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2928,1,TIMED,60,8,2,NODE 2928
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
2932,1,TIMED,60,13,3,NODE 2932
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2934,1,TIMED,60,28,3,NODE 2934
1,1,1,1,23,23,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,6,6,0,3,1
2935,1,TIMED,60,31,4,NODE 2935
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2944,1,TIMED,60,36,3,NODE 2944
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2946,1,TIMED,60,57,2,NODE 2946
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2952,1,TIMED,60,59,2,NODE 2952
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2957,1,TIMED,60,38,4,NODE 2957
1,1,1,1,5,5,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,8,8,0,3,1
4,1,1,4,24,24,0,3,1
2961,1,TIMED,60,6,2,NODE 2961
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2962,1,TIMED,60,59,3,NODE 2962
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2963,1,TIMED,60,5,2,NODE 2963
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2970,1,TIMED,60,44,2,NODE 2970
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2971,1,TIMED,60,53,2,NODE 2971
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2972,1,TIMED,60,20,2,NODE 2972
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2973,1,TIMED,60,13,3,NODE 2973
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2974,1,TIMED,60,29,3,NODE 2974
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
2975,1,TIMED,60,53,2,NODE 2975
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2978,1,TIMED,60,48,2,NODE 2978
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2979,1,TIMED,60,49,3,NODE 2979
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
2983,1,TIMED,60,8,3,NODE 2983
1,1,1,1,6,6,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,25,25,0,3,1
2984,1,TIMED,60,9,4,NODE 2984
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,20,20,0,3,1
4,1,1,4,5,5,0,3,1
2992,1,TIMED,60,0,3,NODE 2992
1,1,1,1,5,5,0,3,1
2,1,1,2,31,31,0,0,0
3,1,1,3,16,16,0,3,1
2996,1,TIMED,60,40,2,NODE 2996
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2997,1,TIMED,60,50,2,NODE 2997
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2999,1,TIMED,60,5,2,NODE 2999
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3002,1,TIMED,60,15,3,NODE 3002
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3003,1,TIMED,60,23,3,NODE 3003
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3006,1,TIMED,60,12,3,NODE 3006
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3007,1,TIMED,60,46,3,NODE 3007
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3008,1,TIMED,60,34,3,NODE 3008
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3010,1,TIMED,60,15,3,NODE 3010
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3016,1,TIMED,60,40,3,NODE 3016
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3017,1,TIMED,60,52,3,NODE 3017
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3018,1,TIMED,60,9,2,NODE 3018
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3024,1,TIMED,60,15,3,NODE 3024
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3025,1,TIMED,60,10,4,NODE 3025
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
3027,1,TIMED,60,0,4,NODE 3027
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,7,7,0,3,1
3032,1,TIMED,60,49,3,NODE 3032
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3033,1,TIMED,60,26,2,NODE 3033
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3034,1,TIMED,60,34,2,NODE 3034
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3041,1,TIMED,60,20,2,NODE 3041
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3042,1,TIMED,60,46,2,NODE 3042
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3044,1,TIMED,60,14,2,NODE 3044
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
3049,1,TIMED,60,13,3,NODE 3049
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3054,1,TIMED,60,22,2,NODE 3054
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3055,1,TIMED,60,42,3,NODE 3055
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3057,1,TIMED,60,33,3,NODE 3057
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3063,1,TIMED,60,16,2,NODE 3063
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3065,1,TIMED,60,10,2,NODE 3065
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3069,1,TIMED,60,36,4,NODE 3069
1,1,1,1,9,9,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,17,17,0,0,0
4,1,1,4,9,9,0,3,1
3070,1,TIMED,60,51,3,NODE 3070
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3073,1,TIMED,60,38,3,NODE 3073
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3074,1,TIMED,60,56,3,NODE 3074
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3075,1,TIMED,60,32,3,NODE 3075
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3080,1,TIMED,60,19,2,NODE 3080
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3083,1,TIMED,60,29,3,NODE 3083
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3084,1,TIMED,60,47,2,NODE 3084
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3087,1,TIMED,60,3,2,NODE 3087
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3088,1,TIMED,60,59,3,NODE 3088
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3090,1,TIMED,60,59,2,NODE 3090
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3098,1,TIMED,60,57,3,NODE 3098
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3106,1,TIMED,60,14,3,NODE 3106
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,28,28,0,3,1
3107,1,TIMED,60,27,3,NODE 3107
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3108,1,TIMED,60,17,2,NODE 3108
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3109,1,TIMED,60,32,2,NODE 3109
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3110,1,TIMED,60,43,3,NODE 3110
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3112,1,TIMED,60,26,3,NODE 3112
1,1,1,1,29,29,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,12,12,0,3,1
3113,1,TIMED,60,13,3,NODE 3113
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3118,1,TIMED,60,33,2,NODE 3118
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3119,1,TIMED,60,24,2,NODE 3119
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3120,1,TIMED,60,21,2,NODE 3120
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3121,1,TIMED,60,31,2,NODE 3121
1,1,1,1,24,24,0,3,1
