5715.971	40.084178	-83.069826	266.4	4.38461	
5716.469	40.084177	-83.069836	266.73	4.406731	
5717.013	40.084176	-83.069846	266.39	4.437083	
5717.453	40.084176	-83.069846	266.39	4.436944	
5717.966	40.084175	-83.069867	266.23	4.533799	
5718.443	40.084175	-83.069867	266.23	4.533889	
5718.978	40.084168	-83.070006	265.85	5.2525	
5719.501	40.084167	-83.070018	265.9	5.228611	
5720.003	40.084166	-83.070042	265.67	5.316269	
5720.502	40.084166	-83.070055	265.81	5.375944	
5721.004	40.084165	-83.070067	265.92	5.385719	
5721.504	40.084165	-83.070067	265.92	5.385833	
5721.998	40.084164	-83.070093	266.54	5.490666	
5722.539	40.084158	-83.07024	267.54	5.959444	
5723.018	40.084158	-83.070254	267.54	6.025688	
5723.525	40.084157	-83.070268	267.59	6.084334	
5724.005	40.084157	-83.070268	267.59	6.084167	
5724.524	40.084157	-83.070283	267.98	6.121944	
5725.042	40.084156	-83.070311	267.62	6.202657	
5725.564	40.084156	-83.070311	267.62	6.2025	
5726.031	40.084152	-83.070495	267.74	6.745278	
5726.554	40.084151	-83.070511	267.85	6.848611	
5727.049	40.08415	-83.070527	267.51	6.874444	
5727.576	40.084149	-83.07056	267.05	6.999017	
5728.068	40.084148	-83.070577	267.02	7.061264	
5728.597	40.084148	-83.070594	266.97	7.092222	
5729.096	40.084147	-83.07061	266.79	7.218684	
5729.584	40.084138	-83.070809	266.67	8.168056	
5730.12	40.084136	-83.070848	266.83	8.356636	
5730.605	40.084135	-83.070868	266.82	8.386988	
5731.095	40.084134	-83.070888	266.65	8.514167	
5731.625	40.084133	-83.070908	266.74	8.603056	
5732.146	40.084132	-83.070929	266.59	8.739444	
5732.654	40.084132	-83.070949	266.96	8.81089	
5733.167	40.084122	-83.071223	267.69	10.387662	
5733.692	40.084122	-83.071223	267.69	10.3875	
5734.187	40.084121	-83.071248	267.83	10.488611	
5734.665	40.08412	-83.071273	267.63	10.580556	
5735.183	40.084119	-83.071298	267.7	10.718056	
5735.672	40.084118	-83.071323	267.56	10.830278	
5736.145	40.084117	-83.071349	267.49	10.928858	
5736.673	40.084105	-83.071646	267.16	11.925833	
5737.15	40.084103	-83.071703	267.31	12.08893	
5737.696	40.084102	-83.071731	267.41	12.206738	
5738.18	40.084101	-83.07176	267.19	12.276702	
5738.723	40.084101	-83.07176	267.19	12.276944	
5739.205	40.0841	-83.071789	267.3	12.323056	
5739.728	40.084099	-83.071818	267.37	12.360042	
5740.197	40.084088	-83.072182	267.76	13.311944	
5740.719	40.084087	-83.072214	267.69	13.4475	
5741.2	40.084086	-83.072246	267.34	13.634321	
5741.703	40.084085	-83.072279	267.22	13.692453	
5742.198	40.084084	-83.072311	267.32	13.816949	
5742.724	40.084083	-83.072344	267.12	13.973333	
5743.223	40.084083	-83.072344	267.12	13.973333	
5743.744	40.084066	-83.072743	266.85	14.380556	
5744.309	40.084065	-83.072777	266.9	14.354444	
5744.744	40.084064	-83.07281	266.73	14.390556	
5745.511	40.084062	-83.072845	266.9	14.468611	
5745.772	40.084061	-83.072879	266.88	14.481667	
5746.243	40.084059	-83.072913	267.05	14.494167	
5746.754	40.084058	-83.072948	266.84	14.601667	
5747.25	40.084039	-83.073359	266.79	14.491111	
5747.774	40.084038	-83.073392	266.79	14.390833	
5748.259	40.084036	-83.073426	266.73	14.32985	
5748.773	40.084035	-83.073459	266.59	14.349913	
5749.297	40.084035	-83.073459	266.59	14.350278	
5749.78	40.084033	-83.073493	266.1	14.240278	
5750.302	40.083997	-83.073854	264.09	14.135833	
5750.828	40.083997	-83.073887	265.87	14.165556	
5751.367	40.083997	-83.07392	267.81	14.145556	
5751.825	40.083998	-83.073954	269.21	14.274167	
5752.332	40.084	-83.073988	271.26	14.349722	
5752.846	40.084002	-83.074021	272.48	14.2975	
5753.36	40.084024	-83.074389	271.81	11.853829	
5753.916	40.084024	-83.074389	271.81	11.853611	
5754.407	40.084025	-83.074438	270.54	11.106856	
5754.917	40.084025	-83.074438	270.54	11.106944	
5755.383	40.084024	-83.074484	269.29	10.322778	
5756.082	40.084024	-83.074505	268.55	9.909743	
5756.38	40.084023	-83.074526	267.55	9.5378	
5756.869	40.083996	-83.07468	248.98	5.019434	
5757.485	40.083992	-83.074688	245.32	4.783304	
5757.896	40.083992	-83.074688	245.32	4.783056	
5758.437	40.083986	-83.074693	240.05	4.457778	
5758.881	40.08398	-83.074698	233.8	4.261389	
5759.381	40.083973	-83.074702	225.94	4.227778	
5759.928	40.083906	-83.074661	134.41	3.616944	
5760.405	40.083904	-83.074652	127.37	3.654613	
5760.955	40.083903	-83.074642	121.02	3.684451	
5761.439	40.083902	-83.074633	114.73	3.680336	
5762.011	40.083902	-83.074624	107.96	3.634722	
5763.439	40.083904	-83.074615	101.64	3.525833	
5763.928	40.083904	-83.074607	96.84	3.542222	
5764.468	40.083904	-83.074607	96.84	3.542222	
5764.479	40.083923	-83.074473	83.36	5.166566	
5764.496	40.083923	-83.074473	83.36	5.166667	
5764.983	40.083926	-83.074425	83.87	6.04678	
5765.498	40.083926	-83.074425	83.87	6.046944	
5765.976	40.083927	-83.074408	84.35	6.359167	
5766.472	0.0	0.0	84.35	0.0	
5766.996	40.08393	-83.074363	84.04	6.459167	
5767.487	40.083932	-83.074347	83.52	6.573571	
5768.011	40.083946	-83.074079	86.87	10.446823	
5768.522	40.083946	-83.074079	86.87	10.446944	
5769.034	40.083947	-83.074052	87.25	10.721389	
5769.517	40.083947	-83.074024	87.34	10.985278	
5770.005	40.083951	-83.073969	86.01	11.386713	
5770.541	40.083971	-83.073649	84.89	14.077772	
5771.043	40.083974	-83.073615	84.91	14.297954	
5771.549	40.083976	-83.073581	84.9	14.516389	
5772.053	40.083979	-83.073545	85.07	14.787778	
5772.555	40.083982	-83.073509	85.06	15.032778	
5773.069	40.083985	-83.073474	84.99	15.2075	
5773.553	40.083988	-83.073396	85.67	15.815278	
5774.085	40.08399	-83.073357	85.69	15.889167	
5774.564	40.084011	-83.07287	86.23	17.405199	
5775.071	40.084013	-83.072828	86.03	17.506544	
5775.588	40.084013	-83.072828	86.03	17.506667	
5776.072	40.084016	-83.072789	86.03	17.486389	
5776.597	40.084019	-83.072749	86.05	17.5575	
5777.116	40.08402	-83.072705	86.09	17.724669	
5778.39	40.08402	-83.072705	86.09	17.724722	
5779.396	40.084043	-83.072194	86.15	17.805	
5779.875	40.084045	-83.072152	86.2	17.744167	
5780.868	40.084047	-83.072111	86.02	17.641843	
5782.366	40.084049	-83.072071	86.0	17.5425	
5784.877	40.084053	-83.071991	86.28	17.423889	
5784.887	40.084055	-83.07195	86.24	17.418611	
5785.904	40.084056	-83.071908	86.52	17.426389	
5787.853	40.084063	-83.071483	88.79	15.6475	
5787.878	40.084063	-83.071448	88.94	15.366944	
5791.827	40.084063	-83.071414	88.94	15.099444	
5792.318	40.084062	-83.071379	89.07	14.905278	
5792.816	40.084063	-83.071346	89.28	14.603333	
5793.329	40.084062	-83.071314	89.38	14.346389	
5793.337	40.084061	-83.070987	90.57	12.10745	
5793.41	40.084061	-83.07096	90.34	11.99	
5793.425	40.084061	-83.070935	90.34	11.696944	
5793.437	40.084062	-83.070911	89.86	11.430833	
5793.451	40.084062	-83.070887	89.75	11.093889	
5793.479	40.084156	-83.070566	343.29	3.442148	
5793.725	40.084156	-83.070566	343.29	3.441944	
5794.243	40.08416	-83.070571	336.49	3.409167	
5794.737	40.084163	-83.070577	330.44	3.384722	
5795.24	40.084166	-83.070583	324.55	3.373333	
5795.809	40.084164	-83.070691	265.24	3.703056	
5796.329	40.084163	-83.0707	265.26	3.806111	
5796.839	40.084162	-83.07071	265.46	3.939444	
5797.313	40.084162	-83.07072	266.12	4.075	
5797.79	40.084161	-83.070731	266.95	4.290556	
5798.312	40.08416	-83.070743	267.15	4.560278	
5798.897	40.084151	-83.070893	266.93	6.339722	
5799.338	40.084151	-83.070909	267.37	6.51	
5799.867	40.084151	-83.070909	267.37	6.51	
5800.393	40.08415	-83.070925	267.84	6.720833	
5800.871	40.084149	-83.070941	268.06	6.798056	
5801.373	40.084147	-83.070974	268.09	6.987699	
5801.969	40.084135	-83.071186	267.78	8.817578	
5802.416	40.084134	-83.071207	267.59	8.99609	
5802.991	40.084134	-83.071207	267.59	8.996389	
5803.461	40.084134	-83.071228	267.8	9.111111	
5803.935	40.084133	-83.071251	267.65	9.308333	
5804.437	40.084131	-83.071297	267.92	9.595418	
5804.982	40.08412	-83.071586	267.12	12.030833	
5805.445	40.084119	-83.071616	267.28	12.250278	
5805.991	40.084118	-83.071647	267.39	12.4975	
5806.438	40.084117	-83.071677	267.1	12.651944	
5806.931	40.084116	-83.071708	267.47	12.915556	
5807.469	40.084115	-83.07174	267.49	13.185833	
5807.952	40.084114	-83.071773	267.41	13.448889	
5808.463	40.084112	-83.071806	267.41	13.654384	
5808.967	40.084099	-83.072184	267.63	14.694722	
5809.46	40.084098	-83.072219	267.48	14.768611	
5809.969	40.084095	-83.072289	267.1	14.85304	
5810.467	40.084095	-83.072289	267.1	14.852778	
5810.985	40.084091	-83.072358	266.46	14.854583	
5811.498	40.084091	-83.072358	266.46	14.854444	
5811.99	40.084074	-83.072779	267.19	14.767642	
5812.506	40.084072	-83.072814	267.18	14.786667	
5812.998	40.084071	-83.072848	267.2	14.660123	
5813.695	40.084069	-83.072882	267.21	14.560321	
5814.066	40.084069	-83.072882	267.21	14.560278	
5814.543	40.084066	-83.072952	267.29	14.631314	
5815.061	40.084064	-83.072987	266.73	14.663724	
5815.593	40.084048	-83.073362	266.87	14.359722	
5816.131	40.084047	-83.073395	266.77	14.286122	
5816.585	40.084044	-83.073428	266.17	14.248568	
5817.109	40.084044	-83.073428	266.17	14.248611	
5817.621	40.084039	-83.073492	264.56	13.9775	
5818.068	40.084036	-83.073522	264.3	13.67702	
5818.857	40.084009	-83.073843	265.69	11.802899	
5819.138	40.084009	-83.073843	265.69	11.803056	
5819.617	40.084008	-83.07387	266.9	11.689722	
5820.1	40.08401	-83.073919	269.52	11.01477	
5820.668	40.08401	-83.073919	269.52	11.015	
5821.157	40.084011	-83.073942	271.01	10.751389	
5821.613	40.084013	-83.073964	272.21	10.359368	
5822.171	40.084041	-83.074168	279.48	7.094444	
5822.691	40.084043	-83.074183	278.65	6.861667	
5823.194	40.084044	-83.07421	275.62	6.132692	
5823.679	40.084044	-83.07421	275.62	6.132778	
5824.12	40.084044	-83.074222	273.37	5.930833	
5824.654	40.084044	-83.074234	270.84	5.629167	
5825.138	40.084042	-83.074243	267.25	5.151111	
5825.662	40.083979	-83.074306	196.98	3.352222	
5826.221	40.083973	-83.074304	188.84	3.274167	
5826.668	40.083966	-83.0743	178.21	3.301111	
5827.213	40.083953	-83.07429	161.86	3.61603	
5827.674	40.083953	-83.07429	161.86	3.616111	
5828.211	40.083949	-83.074283	153.93	3.628333	
5828.693	40.083945	-83.074275	145.31	3.687538	
5829.198	40.083943	-83.074163	83.1	4.989444	
5829.724	40.083945	-83.074148	79.96	5.480377	
5830.231	40.083947	-83.074133	78.45	5.718889	
5830.711	40.083949	-83.074118	78.39	6.010556	
5831.211	40.083949	-83.074101	79.6	6.360278	
5831.757	40.08395	-83.074084	80.97	6.585556	
5832.251	40.083952	-83.074069	81.68	6.591389	
5832.767	40.083965	-83.073785	87.28	10.039383	
5833.264	40.083966	-83.073761	87.54	10.220982	
5833.782	40.083966	-83.073735	87.57	10.528333	
5834.285	40.083965	-83.073703	88.41	11.049444	
5834.802	40.083965	-83.073674	88.59	11.398056	
5835.294	40.083964	-83.073644	88.85	11.752222	
5835.807	40.083964	-83.073614	88.67	11.985556	
5836.308	40.083965	-83.073588	88.56	12.070924	
5836.804	40.083972	-83.073218	86.98	15.224722	
5837.348	40.083973	-83.073181	86.66	15.448611	
5837.832	40.083975	-83.073142	86.35	15.682839	
5838.358	40.083975	-83.073142	86.35	15.682778	
5838.89	40.083976	-83.073102	86.08	15.948333	
5839.372	40.083995	-83.072635	86.44	18.738889	
5839.883	40.083998	-83.07259	86.35	18.913036	
5840.37	40.084	-83.072546	86.38	19.053056	
5841.228	40.084002	-83.0725	86.35	19.220673	
5842.232	40.084002	-83.0725	86.35	19.220556	
5842.719	40.084006	-83.072407	86.33	19.597761	
5842.747	40.084008	-83.07236	86.63	19.765	
5843.186	40.084022	-83.071825	87.36	20.347778	
5843.711	40.084023	-83.071778	87.45	20.275	
5844.207	40.084024	-83.07173	87.46	20.209722	
5844.704	40.084025	-83.071685	87.64	20.0479	
5845.722	40.084028	-83.071594	87.71	19.817429	
5846.176	40.084028	-83.071594	87.71	19.817222	
5846.683	40.084043	-83.071087	87.63	17.251894	
5847.185	40.084043	-83.071087	87.63	17.251667	
5847.676	40.084043	-83.071046	87.7	17.266389	
5847.712	40.084044	-83.071008	87.55	16.981944	
5848.721	40.084045	-83.070971	87.66	16.715	
5849.215	40.084046	-83.070933	87.6	16.510833	
5849.715	40.084047	-83.070903	87.67	15.68181	
5849.724	40.084055	-83.070591	88.4	11.491667	
5850.698	40.084055	-83.070544	87.85	10.796131	
5851.202	40.084055	-83.070544	87.85	10.796111	
5851.209	40.084056	-83.070511	87.66	9.156667	
5851.476	40.084056	-83.070494	87.52	8.631667	
5851.977	40.084056	-83.070478	87.49	8.030833	
5852.483	40.084057	-83.070448	87.37	7.098304	
5852.979	40.08406	-83.070436	85.85	6.780892	
5853.489	40.08406	-83.070436	85.85	6.781111	
5854.002	40.084105	-83.070349	17.65	3.831111	
5854.497	40.084118	-83.070364	358.58	3.356236	
5855.04	40.084147	-83.070372	352.7	3.246659	
5855.528	40.084154	-83.070379	341.1	3.2025	
5856.028	40.084157	-83.070385	331.9	3.416426	
5856.553	40.08416	-83.070391	326.42	3.413853	
5857.314	40.084176	-83.0705	269.01	4.261143	
5857.651	40.084176	-83.0705	269.01	4.261389	
5858.104	40.084174	-83.07051	265.62	4.3425	
5858.667	40.084172	-83.070519	262.73	4.364167	
5859.08	40.084169	-83.07053	260.54	4.534828	
5859.568	40.084167	-83.070543	259.82	4.687778	
5860.097	40.084161	-83.070702	269.87	6.552479	
5860.654	40.084162	-83.070719	269.87	6.693437	
5861.08	40.084162	-83.070737	269.34	6.873056	
5861.613	40.084163	-83.070752	269.61	7.003333	
5862.161	40.084163	-83.07077	269.63	7.250833	
5862.633	40.084162	-83.070789	269.78	7.528611	
5863.146	40.084149	-83.071032	269.78	7.528611	
5863.598	40.084147	-83.071058	267.13	10.109167	
5864.138	40.084145	-83.071083	267.31	10.325	
5864.703	40.084144	-83.071108	267.13	10.529649	
5865.23	40.08414	-83.071162	267.55	11.038434	
5865.663	40.08414	-83.071162	267.55	11.038611	
5866.148	40.084137	-83.07122	267.49	11.744767	
5866.682	40.084137	-83.07122	267.49	11.744722	
5867.4	40.084119	-83.071608	267.67	14.29744	
5867.678	40.084117	-83.071643	267.61	14.365347	
5868.143	40.084115	-83.071679	267.53	14.517108	
5868.637	40.084115	-83.071679	267.53	14.517222	
5869.144	40.084114	-83.071713	267.85	14.468611	
