Timestamp	
2.991	39.375642	-76.945316	263.0	0.0	
3.268	39.375642	-76.945316	263.0	0.0	
3.527	39.375642	-76.945316	263.0	0.0	
3.783	39.375642	-76.945316	263.0	0.0	
4.032	39.375642	-76.945316	263.0	0.0	
4.32	39.375642	-76.945316	263.0	0.0	
4.548	39.375642	-76.945316	263.0	0.0	
4.822	39.375642	-76.945316	263.0	0.0	
5.102	39.375642	-76.945316	263.0	0.0	
5.365	39.375642	-76.945316	263.0	0.0	
5.581	39.375642	-76.945316	263.0	0.0	
5.835	39.375642	-76.945316	263.0	0.0	
6.09	39.375642	-76.945316	263.0	0.0	
6.344	39.375642	-76.945316	263.0	0.0	
6.608	39.375642	-76.945316	263.0	0.0	
6.875	39.375642	-76.945316	263.0	0.0	
7.116	39.375642	-76.945316	263.0	0.0	
7.378	39.375642	-76.945316	263.0	0.0	
7.632	39.375642	-76.945316	263.0	0.0	
7.905	39.375642	-76.945316	263.0	0.0	
8.145	39.375642	-76.945316	263.0	0.0	
8.403	39.375642	-76.945316	263.0	0.0	
8.657	39.375642	-76.945316	263.0	0.0	
8.919	39.375642	-76.945316	263.0	0.0	
9.174	39.375642	-76.945316	263.0	0.0	
9.432	39.375642	-76.945316	263.0	0.0	
9.692	39.375642	-76.945316	263.0	0.0	
9.946	39.375642	-76.945316	263.0	0.0	
10.207	39.375642	-76.945316	263.0	0.0	
10.459	39.375642	-76.945316	263.0	0.0	
10.712	39.375642	-76.945316	263.0	0.0	
10.97	39.375642	-76.945316	263.0	0.0	
11.233	39.375642	-76.945316	263.0	0.0	
11.491	39.375642	-76.945316	263.0	0.0	
11.738	39.375642	-76.945316	263.0	0.0	
11.999	39.375642	-76.945316	263.0	0.0	
12.254	39.375642	-76.945316	263.0	0.0	
12.51	39.375642	-76.945316	263.0	0.0	
12.771	39.375642	-76.945316	263.0	0.0	
13.027	39.375642	-76.945316	263.0	0.0	
13.288	39.375642	-76.945316	263.0	0.0	
13.538	39.375642	-76.945316	263.0	0.0	
13.795	39.375642	-76.945316	263.0	0.0	
14.05	39.375642	-76.945316	263.0	0.0	
14.308	39.375642	-76.945316	263.0	0.0	
14.56	39.375642	-76.945316	263.0	0.0	
14.818	39.375642	-76.945316	263.0	0.0	
15.084	39.375642	-76.945316	263.0	0.0	
15.33	39.375642	-76.945316	263.0	0.0	
15.586	39.375642	-76.945316	263.0	0.0	
15.843	39.375642	-76.945316	263.0	0.0	
16.119	39.375642	-76.945316	263.0	0.0	
16.356	39.375642	-76.945316	263.0	0.0	
16.614	39.375642	-76.945316	263.0	0.0	
16.869	39.375642	-76.945316	263.0	0.0	
17.129	39.375642	-76.945316	263.0	0.0	
17.381	39.375642	-76.945316	263.0	0.0	
17.638	39.375642	-76.945316	263.0	0.0	
17.9	39.375642	-76.945316	263.0	0.0	
18.148	39.375642	-76.945316	263.0	0.0	
18.406	39.375642	-76.945316	263.0	0.0	
18.667	39.375642	-76.945316	263.0	0.0	
18.925	39.375642	-76.945316	263.0	0.0	
19.177	39.375642	-76.945316	263.0	0.0	
19.434	39.375642	-76.945316	263.0	0.0	
19.694	39.375642	-76.945316	263.0	0.0	
19.945	39.375642	-76.945316	263.0	0.0	
20.204	39.375642	-76.945316	263.0	0.0	
20.46	39.375642	-76.945316	263.0	0.0	
20.716	39.375642	-76.945316	263.0	0.0	
20.99	39.375642	-76.945316	263.0	0.0	
21.229	39.375642	-76.945316	263.0	0.0	
21.492	39.375642	-76.945316	263.0	0.0	
21.743	39.375642	-76.945316	263.0	0.0	
21.996	39.375642	-76.945316	263.0	0.0	
22.256	39.375642	-76.945316	263.0	0.0	
22.513	39.375642	-76.945316	263.0	0.0	
22.767	39.375642	-76.945316	263.0	0.0	
