PARKING,LINK,DIR,OFFSET,TYPE,NUM_NEST,NOTES
USE,START,END,SPACE,TIME_IN,TIME_OUT,HOURLY,DAILY
2049,2365,0,201.1,LOT,0,
2050,2365,1,201.2,LOT,0,
2051,2366,0,161.0,LOT,0,
2052,2366,1,161.0,LOT,0,
2053,2367,0,244.8,LOT,0,
2054,2367,1,244.8,LOT,0,
2055,2368,0,318.4,LOT,0,
2056,2368,1,318.4,LOT,0,
2057,2373,0,322.0,LOT,0,
2058,2373,1,322.0,LOT,0,
2059,2374,0,252.8,LOT,0,
2060,2374,1,505.5,LOT,0,
2061,2374,0,505.5,LOT,0,
2062,2374,1,252.8,LOT,0,
2063,2380,0,297.9,LOT,0,
2064,2380,1,297.9,LOT,0,
2065,2383,0,321.9,LOT,0,
2066,2383,1,322.0,LOT,0,
2067,2384,0,349.3,LOT,0,
2068,2384,1,349.3,LOT,0,
2069,2385,0,160.9,LOT,0,
2070,2385,1,161.0,LOT,0,
2071,2387,0,164.9,LOT,0,
2072,2387,1,164.9,LOT,0,
2073,2406,0,249.5,LOT,0,
2074,2406,1,249.5,LOT,0,
2075,2408,0,204.5,LOT,0,
2076,2408,1,204.5,LOT,0,
2077,2412,0,328.1,LOT,0,
2078,2412,1,328.1,LOT,0,
2079,2413,0,202.4,LOT,0,
2080,2413,1,202.5,LOT,0,
2081,2417,0,167.0,LOT,0,
2082,2417,1,167.0,LOT,0,
2083,2418,0,171.5,LOT,0,
2084,2418,1,171.6,LOT,0,
2085,2419,0,160.9,LOT,0,
2086,2419,1,161.0,LOT,0,
2087,2420,0,161.0,LOT,0,
2088,2420,1,161.0,LOT,0,
2089,2421,0,160.9,LOT,0,
2090,2421,1,161.0,LOT,0,
2091,2423,0,161.0,LOT,0,
2092,2423,1,161.0,LOT,0,
2093,2428,0,156.0,LOT,0,
2094,2428,1,156.0,LOT,0,
2095,2438,0,159.8,LOT,0,
2096,2438,1,159.8,LOT,0,
2097,2440,0,161.0,LOT,0,
2098,2440,1,161.0,LOT,0,
2099,2441,0,158.8,LOT,0,
2100,2441,1,158.9,LOT,0,
2101,2442,0,174.0,LOT,0,
2102,2442,1,174.1,LOT,0,
2103,2447,0,215.2,LOT,0,
2104,2447,1,215.3,LOT,0,
2105,2448,0,247.6,LOT,0,
2106,2448,1,247.6,LOT,0,
2107,2460,0,263.1,LOT,0,
2108,2460,1,526.3,LOT,0,
2109,2460,0,526.3,LOT,0,
2110,2460,1,263.1,LOT,0,
2111,2462,0,152.4,LOT,0,
2112,2462,1,152.4,LOT,0,
2113,2464,0,163.1,LOT,0,
2114,2464,1,163.2,LOT,0,
2115,2475,0,156.9,LOT,0,
2116,2475,1,157.0,LOT,0,
2117,2480,0,161.0,LOT,0,
2118,2480,1,161.1,LOT,0,
2119,2482,0,208.4,LOT,0,
2120,2482,1,208.4,LOT,0,
2121,2485,0,258.8,LOT,0,
2122,2485,1,517.5,LOT,0,
2123,2485,0,517.5,LOT,0,
2124,2485,1,258.8,LOT,0,
2125,2507,0,161.0,LOT,0,
2126,2507,1,161.1,LOT,0,
2127,2508,0,303.6,LOT,0,
2128,2508,1,303.6,LOT,0,
2129,2509,0,161.0,LOT,0,
2130,2509,1,161.0,LOT,0,
2131,2510,0,161.0,LOT,0,
2132,2510,1,161.0,LOT,0,
2133,2511,0,310.4,LOT,0,
2134,2511,1,931.2,LOT,0,
2135,2511,0,620.8,LOT,0,
2136,2511,1,620.8,LOT,0,
2137,2511,0,931.2,LOT,0,
2138,2511,1,310.4,LOT,0,
2139,2512,0,161.0,LOT,0,
2140,2512,1,161.0,LOT,0,
2141,2513,0,154.2,LOT,0,
2142,2513,1,154.3,LOT,0,
2143,2514,0,156.8,LOT,0,
2144,2514,1,156.8,LOT,0,
2145,2518,0,161.0,LOT,0,
2146,2518,1,161.0,LOT,0,
2147,2521,0,193.1,LOT,0,
2148,2521,1,193.2,LOT,0,
2149,2523,0,163.7,LOT,0,
2150,2523,1,163.7,LOT,0,
2151,2524,0,163.8,LOT,0,
2152,2524,1,163.8,LOT,0,
2153,2528,0,161.0,LOT,0,
2154,2528,1,161.1,LOT,0,
2155,2532,0,161.0,LOT,0,
2156,2532,1,161.0,LOT,0,
2157,2576,0,371.8,LOT,0,
2158,2576,1,371.9,LOT,0,
2159,2577,0,160.4,LOT,0,
2160,2577,1,160.4,LOT,0,
2161,2579,0,282.7,LOT,0,
2162,2579,1,565.4,LOT,0,
2163,2579,0,565.4,LOT,0,
2164,2579,1,282.7,LOT,0,
2165,2580,0,319.6,LOT,0,
2166,2580,1,319.7,LOT,0,
2167,2582,0,161.0,LOT,0,
2168,2582,1,161.1,LOT,0,
2169,2595,0,293.9,LOT,0,
2170,2595,1,293.9,LOT,0,
2171,2596,0,152.6,LOT,0,
2172,2596,1,152.7,LOT,0,
2173,2597,0,152.5,LOT,0,
2174,2597,1,152.6,LOT,0,
2175,2604,0,346.0,LOT,0,
2176,2604,1,346.0,LOT,0,
2177,2606,0,154.3,LOT,0,
2178,2606,1,154.4,LOT,0,
2179,2607,0,303.2,LOT,0,
2180,2607,1,909.5,LOT,0,
2181,2607,0,606.3,LOT,0,
2182,2607,1,606.4,LOT,0,
2183,2607,0,909.5,LOT,0,
2184,2607,1,303.2,LOT,0,
2185,2608,0,242.3,LOT,0,
2186,2608,1,242.3,LOT,0,
2187,2610,0,231.9,LOT,0,
2188,2610,1,232.0,LOT,0,
2189,2620,0,258.0,LOT,0,
2190,2620,1,516.0,LOT,0,
2191,2620,0,516.0,LOT,0,
2192,2620,1,258.0,LOT,0,
2193,2621,0,154.6,LOT,0,
2194,2621,1,154.6,LOT,0,
2195,2623,0,258.3,LOT,0,
2196,2623,1,258.4,LOT,0,
2197,2624,0,216.4,LOT,0,
2198,2624,1,216.4,LOT,0,
2199,2631,0,157.8,LOT,0,
2200,2631,1,157.9,LOT,0,
2201,2632,0,330.9,LOT,0,
2202,2632,1,661.8,LOT,0,
2203,2632,0,661.8,LOT,0,
2204,2632,1,330.9,LOT,0,
2205,2635,0,216.3,LOT,0,
2206,2635,1,216.3,LOT,0,
2207,2636,0,322.4,LOT,0,
2208,2636,1,322.5,LOT,0,
2209,2651,0,160.9,LOT,0,
2210,2651,1,160.9,LOT,0,
2211,2668,0,207.4,LOT,0,
2212,2668,1,207.5,LOT,0,
2213,2685,0,167.6,LOT,0,
2214,2685,1,167.6,LOT,0,
2215,2686,0,322.8,LOT,0,
2216,2686,1,322.8,LOT,0,
2217,2687,0,161.0,LOT,0,
2218,2687,1,161.1,LOT,0,
2219,2688,0,247.9,LOT,0,
2220,2688,1,248.0,LOT,0,
2221,2691,0,247.7,LOT,0,
2222,2691,1,247.7,LOT,0,
2223,2692,0,161.0,LOT,0,
2224,2692,1,161.1,LOT,0,
2225,2693,0,165.5,LOT,0,
2226,2693,1,165.5,LOT,0,
2227,2694,0,309.0,LOT,0,
2228,2694,1,309.0,LOT,0,
2229,2695,0,184.6,LOT,0,
2230,2695,1,184.6,LOT,0,
2231,2698,0,160.9,LOT,0,
2232,2698,1,161.0,LOT,0,
2233,2699,0,163.3,LOT,0,
2234,2699,1,163.4,LOT,0,
2235,2701,0,161.1,LOT,0,
2236,2701,1,161.1,LOT,0,
2237,2702,0,160.9,LOT,0,
2238,2702,1,161.0,LOT,0,
2239,2703,0,161.0,LOT,0,
2240,2703,1,161.0,LOT,0,
2241,2706,0,205.3,LOT,0,
2242,2706,1,205.4,LOT,0,
2243,2710,0,161.0,LOT,0,
2244,2710,1,161.0,LOT,0,
2245,2711,0,192.8,LOT,0,
2246,2711,1,192.9,LOT,0,
2247,2712,0,200.9,LOT,0,
2248,2712,1,200.9,LOT,0,
2249,2713,0,161.0,LOT,0,
2250,2713,1,161.0,LOT,0,
2251,2719,0,179.4,LOT,0,
2252,2719,1,179.4,LOT,0,
2253,2722,0,194.7,LOT,0,
2254,2722,1,194.7,LOT,0,
2255,2723,0,205.4,LOT,0,
2256,2723,1,205.4,LOT,0,
2257,2724,0,173.8,LOT,0,
2258,2724,1,173.9,LOT,0,
2259,2725,0,161.1,LOT,0,
2260,2725,1,161.1,LOT,0,
2261,2727,0,354.9,LOT,0,
2262,2727,1,355.0,LOT,0,
2263,2729,0,161.0,LOT,0,
2264,2729,1,161.1,LOT,0,
2265,2731,0,250.7,LOT,0,
2266,2731,1,501.4,LOT,0,
2267,2731,0,501.4,LOT,0,
2268,2731,1,250.7,LOT,0,
2269,2732,0,159.4,LOT,0,
2270,2732,1,159.4,LOT,0,
2271,2733,0,162.0,LOT,0,
2272,2733,1,162.1,LOT,0,
2273,2735,0,153.5,LOT,0,
2274,2735,1,153.6,LOT,0,
2275,2736,0,152.8,LOT,0,
2276,2736,1,152.8,LOT,0,
2277,2737,0,152.5,LOT,0,
2278,2737,1,152.6,LOT,0,
2279,2741,0,150.3,LOT,0,
2280,2741,1,150.4,LOT,0,
2281,2743,0,161.0,LOT,0,
2282,2743,1,161.1,LOT,0,
2283,2745,0,325.2,LOT,0,
2284,2745,1,325.3,LOT,0,
2285,2748,0,267.3,LOT,0,
2286,2748,1,534.5,LOT,0,
2287,2748,0,534.5,LOT,0,
2288,2748,1,267.3,LOT,0,
2289,2752,0,261.2,LOT,0,
2290,2752,1,261.3,LOT,0,
2291,2755,0,238.6,LOT,0,
2292,2755,1,238.7,LOT,0,
2293,2757,0,262.0,LOT,0,
2294,2757,1,262.0,LOT,0,
2295,2766,0,163.7,LOT,0,
2296,2766,1,163.8,LOT,0,
2297,2786,0,161.0,LOT,0,
2298,2786,1,161.0,LOT,0,
2299,2795,0,160.9,LOT,0,
2300,2795,1,161.0,LOT,0,
2301,2798,0,161.0,LOT,0,
2302,2798,1,161.0,LOT,0,
2303,2799,0,160.9,LOT,0,
2304,2799,1,161.0,LOT,0,
2305,2800,0,160.9,LOT,0,
2306,2800,1,161.0,LOT,0,
2307,2801,0,160.9,LOT,0,
2308,2801,1,161.0,LOT,0,
2309,2802,0,161.0,LOT,0,
2310,2802,1,161.0,LOT,0,
2311,2805,0,161.0,LOT,0,
2312,2805,1,161.0,LOT,0,
2313,2807,0,161.0,LOT,0,
2314,2807,1,161.0,LOT,0,
2315,2810,0,208.5,LOT,0,
2316,2810,1,208.5,LOT,0,
2317,2827,0,161.0,LOT,0,
2318,2827,1,161.0,LOT,0,
2319,2834,0,160.9,LOT,0,
2320,2834,1,161.0,LOT,0,
2321,2835,0,161.0,LOT,0,
2322,2835,1,161.0,LOT,0,
2323,2836,0,160.9,LOT,0,
2324,2836,1,160.9,LOT,0,
2325,2838,0,160.9,LOT,0,
2326,2838,1,161.0,LOT,0,
2327,2841,0,160.9,LOT,0,
2328,2841,1,161.0,LOT,0,
2329,2842,0,190.3,LOT,0,
2330,2842,1,190.3,LOT,0,
2331,2845,0,160.9,LOT,0,
2332,2845,1,160.9,LOT,0,
2333,2852,0,162.8,LOT,0,
2334,2852,1,162.8,LOT,0,
2335,2867,0,160.9,LOT,0,
2336,2867,1,161.0,LOT,0,
2337,2868,0,161.0,LOT,0,
2338,2868,1,161.0,LOT,0,
2339,2869,0,161.0,LOT,0,
2340,2869,1,161.0,LOT,0,
2341,2871,0,226.9,LOT,0,
2342,2871,1,227.0,LOT,0,
2343,2884,0,267.1,LOT,0,
2344,2884,1,534.1,LOT,0,
2345,2884,0,534.1,LOT,0,
2346,2884,1,267.1,LOT,0,
2347,2885,0,337.7,LOT,0,
2348,2885,1,337.7,LOT,0,
2349,2886,0,235.0,LOT,0,
2350,2886,1,235.1,LOT,0,
2351,2888,0,173.4,LOT,0,
2352,2888,1,173.4,LOT,0,
2353,2942,0,278.6,LOT,0,
2354,2942,1,557.3,LOT,0,
2355,2942,0,557.3,LOT,0,
2356,2942,1,278.6,LOT,0,
2357,2958,0,258.1,LOT,0,
2358,2958,1,258.1,LOT,0,
2359,2959,0,263.4,LOT,0,
2360,2959,1,263.5,LOT,0,
2361,2965,0,160.9,LOT,0,
2362,2965,1,161.0,LOT,0,
2363,2967,0,274.9,LOT,0,
2364,2967,1,275.0,LOT,0,
2365,2973,0,181.6,LOT,0,
2366,2973,1,181.6,LOT,0,
2367,2974,0,251.5,LOT,0,
2368,2974,1,251.6,LOT,0,
2369,2976,0,256.2,LOT,0,
2370,2976,1,512.4,LOT,0,
2371,2976,0,512.4,LOT,0,
2372,2976,1,256.2,LOT,0,
2373,3004,0,161.0,LOT,0,
2374,3004,1,161.0,LOT,0,
2375,3007,0,250.5,LOT,0,
2376,3007,1,250.5,LOT,0,
2377,3013,0,245.9,LOT,0,
2378,3013,1,245.9,LOT,0,
2379,3015,0,238.0,LOT,0,
2380,3015,1,238.1,LOT,0,
2381,3016,0,252.0,LOT,0,
2382,3016,1,504.0,LOT,0,
2383,3016,0,504.0,LOT,0,
2384,3016,1,252.0,LOT,0,
2385,3017,0,374.6,LOT,0,
2386,3017,1,374.7,LOT,0,
2387,3019,0,161.0,LOT,0,
2388,3019,1,161.0,LOT,0,
2389,3022,0,252.9,LOT,0,
2390,3022,1,253.0,LOT,0,
2391,3023,0,209.7,LOT,0,
2392,3023,1,209.7,LOT,0,
2393,3024,0,156.6,LOT,0,
2394,3024,1,156.6,LOT,0,
2395,3026,0,227.0,LOT,0,
2396,3026,1,227.0,LOT,0,
2397,3027,0,160.9,LOT,0,
2398,3027,1,161.0,LOT,0,
2399,3029,0,314.4,LOT,0,
2400,3029,1,314.5,LOT,0,
2401,3031,0,309.2,LOT,0,
2402,3031,1,309.3,LOT,0,
2403,3041,0,202.9,LOT,0,
2404,3041,1,202.9,LOT,0,
2405,3042,0,266.5,LOT,0,
2406,3042,1,266.5,LOT,0,
2407,3050,0,222.6,LOT,0,
2408,3050,1,222.7,LOT,0,
2409,3051,0,212.7,LOT,0,
2410,3051,1,212.7,LOT,0,
2411,3056,0,246.1,LOT,0,
2412,3056,1,246.2,LOT,0,
2413,3069,0,160.3,LOT,0,
2414,3069,1,160.3,LOT,0,
2415,3071,0,320.8,LOT,0,
2416,3071,1,320.8,LOT,0,
2417,3074,0,161.0,LOT,0,
2418,3074,1,161.1,LOT,0,
2419,3075,0,161.7,LOT,0,
2420,3075,1,161.7,LOT,0,
2421,3076,0,160.9,LOT,0,
2422,3076,1,161.0,LOT,0,
2423,3105,0,190.9,LOT,0,
2424,3105,1,190.9,LOT,0,
2425,3115,0,204.6,LOT,0,
2426,3115,1,204.6,LOT,0,
2427,3121,0,151.8,LOT,0,
2428,3121,1,151.9,LOT,0,
2429,3122,0,184.0,LOT,0,
2430,3122,1,184.0,LOT,0,
2431,3133,0,160.0,LOT,0,
2432,3133,1,160.0,LOT,0,
2433,3142,0,166.2,LOT,0,
2434,3142,1,166.2,LOT,0,
2435,3150,0,156.0,LOT,0,
2436,3150,1,156.0,LOT,0,
2437,3155,0,247.3,LOT,0,
2438,3155,1,247.4,LOT,0,
2439,3156,0,210.9,LOT,0,
2440,3156,1,210.9,LOT,0,
2441,3164,0,200.3,LOT,0,
2442,3164,1,200.3,LOT,0,
2443,3169,0,161.0,LOT,0,
2444,3169,1,161.0,LOT,0,
2445,3170,0,158.1,LOT,0,
2446,3170,1,158.1,LOT,0,
2447,3175,0,160.9,LOT,0,
2448,3175,1,161.0,LOT,0,
2449,3203,0,151.4,LOT,0,
2450,3203,1,151.4,LOT,0,
2451,3212,0,159.5,LOT,0,
2452,3212,1,159.6,LOT,0,
2453,3219,0,155.5,LOT,0,
2454,3219,1,155.5,LOT,0,
2455,3221,0,152.3,LOT,0,
2456,3221,1,152.3,LOT,0,
2457,3223,0,151.1,LOT,0,
2458,3223,1,151.2,LOT,0,
2459,3224,0,159.6,LOT,0,
2460,3224,1,159.7,LOT,0,
2461,3225,0,161.0,LOT,0,
2462,3225,1,161.0,LOT,0,
2463,3229,0,190.9,LOT,0,
2464,3229,1,191.0,LOT,0,
2465,3230,0,267.1,LOT,0,
2466,3230,1,534.2,LOT,0,
2467,3230,0,534.2,LOT,0,
2468,3230,1,267.1,LOT,0,
2469,3231,0,207.3,LOT,0,
2470,3231,1,207.4,LOT,0,
2471,3234,0,161.0,LOT,0,
2472,3234,1,161.0,LOT,0,
2473,3237,0,154.7,LOT,0,
2474,3237,1,154.7,LOT,0,
2475,3239,0,169.6,LOT,0,
2476,3239,1,169.6,LOT,0,
2477,3244,0,192.8,LOT,0,
2478,3244,1,192.8,LOT,0,
2479,3245,0,193.3,LOT,0,
2480,3245,1,193.3,LOT,0,
2481,3252,0,160.9,LOT,0,
2482,3252,1,161.0,LOT,0,
2483,3255,0,157.7,LOT,0,
2484,3255,1,157.8,LOT,0,
2485,3256,0,292.8,LOT,0,
2486,3256,1,878.5,LOT,0,
2487,3256,0,585.6,LOT,0,
2488,3256,1,585.7,LOT,0,
2489,3256,0,878.5,LOT,0,
2490,3256,1,292.8,LOT,0,
2491,3257,0,346.6,LOT,0,
2492,3257,1,1040.0,LOT,0,
2493,3257,0,693.3,LOT,0,
2494,3257,1,693.3,LOT,0,
2495,3257,0,1039.9,LOT,0,
2496,3257,1,346.7,LOT,0,
2497,3258,0,338.5,LOT,0,
2498,3258,1,338.6,LOT,0,
2499,3260,0,297.0,LOT,0,
2500,3260,1,594.0,LOT,0,
2501,3260,0,594.0,LOT,0,
2502,3260,1,297.0,LOT,0,
2503,3261,0,237.5,LOT,0,
2504,3261,1,237.6,LOT,0,
2505,3262,0,239.0,LOT,0,
2506,3262,1,239.0,LOT,0,
2507,3265,0,186.5,LOT,0,
2508,3265,1,186.5,LOT,0,
2509,3266,0,161.0,LOT,0,
2510,3266,1,161.0,LOT,0,
2511,3283,0,186.4,LOT,0,
2512,3283,1,186.4,LOT,0,
2513,3293,0,161.0,LOT,0,
2514,3293,1,161.0,LOT,0,
2515,3294,0,161.0,LOT,0,
2516,3294,1,161.0,LOT,0,
2517,3296,0,279.5,LOT,0,
2518,3296,1,559.1,LOT,0,
2519,3296,0,559.1,LOT,0,
2520,3296,1,279.5,LOT,0,
2521,3302,0,158.5,LOT,0,
2522,3302,1,158.5,LOT,0,
2523,3303,0,159.9,LOT,0,
2524,3303,1,160.0,LOT,0,
2525,3305,0,161.0,LOT,0,
2526,3305,1,161.1,LOT,0,
2527,3306,0,164.6,LOT,0,
2528,3306,1,164.7,LOT,0,
2529,3310,0,295.9,LOT,0,
2530,3310,1,296.0,LOT,0,
2531,3322,0,252.8,LOT,0,
2532,3322,1,252.8,LOT,0,
2533,3323,0,242.9,LOT,0,
2534,3323,1,242.9,LOT,0,
2535,3325,0,172.7,LOT,0,
2536,3325,1,172.7,LOT,0,
2537,3326,0,264.5,LOT,0,
2538,3326,1,529.0,LOT,0,
2539,3326,0,529.0,LOT,0,
2540,3326,1,264.5,LOT,0,
2541,3327,0,232.4,LOT,0,
2542,3327,1,232.4,LOT,0,
2543,3328,0,173.1,LOT,0,
2544,3328,1,173.2,LOT,0,
2545,3340,1,128.2,LOT,0,
2546,3340,0,128.2,LOT,0,
2547,3343,0,159.0,LOT,0,
2548,3343,1,159.1,LOT,0,
2549,3413,0,163.4,LOT,0,
2550,3413,1,163.5,LOT,0,
2551,3452,0,231.9,LOT,0,
2552,3452,1,231.9,LOT,0,
2553,3453,0,161.0,LOT,0,
2554,3453,1,161.0,LOT,0,
2555,3456,0,161.0,LOT,0,
2556,3456,1,161.0,LOT,0,
2557,3465,0,160.3,LOT,0,
2558,3465,1,160.3,LOT,0,
2559,3467,0,157.7,LOT,0,
2560,3467,1,157.7,LOT,0,
2561,3480,0,251.2,LOT,0,
2562,3480,1,251.2,LOT,0,
2563,3484,0,183.9,LOT,0,
2564,3484,1,183.9,LOT,0,
2565,3489,0,156.4,LOT,0,
2566,3489,1,156.4,LOT,0,
2567,3493,0,156.1,LOT,0,
2568,3493,1,156.2,LOT,0,
2569,3497,0,161.0,LOT,0,
2570,3497,1,161.1,LOT,0,
2571,3501,0,161.6,LOT,0,
2572,3501,1,161.6,LOT,0,
2573,3534,0,160.9,LOT,0,
2574,3534,1,161.0,LOT,0,
2575,3542,0,154.6,LOT,0,
2576,3542,1,154.7,LOT,0,
2577,3559,0,373.8,LOT,0,
2578,3559,1,373.9,LOT,0,
2579,3564,0,283.2,LOT,0,
2580,3564,1,283.3,LOT,0,
2581,3582,0,208.7,LOT,0,
2582,3582,1,208.8,LOT,0,
2583,3584,0,157.0,LOT,0,
2584,3584,1,157.0,LOT,0,
2585,3585,0,158.8,LOT,0,
2586,3585,1,158.9,LOT,0,
2587,3587,0,161.0,LOT,0,
2588,3587,1,161.1,LOT,0,
2589,3595,0,309.5,LOT,0,
2590,3595,1,618.9,LOT,0,
2591,3595,0,618.9,LOT,0,
2592,3595,1,309.5,LOT,0,
2593,3596,0,216.5,LOT,0,
2594,3596,1,216.6,LOT,0,
2595,3597,0,309.5,LOT,0,
2596,3597,1,619.0,LOT,0,
2597,3597,0,619.0,LOT,0,
2598,3597,1,309.5,LOT,0,
2599,3598,0,234.8,LOT,0,
2600,3598,1,234.9,LOT,0,
2601,3599,0,234.5,LOT,0,
2602,3599,1,234.6,LOT,0,
2603,3610,0,153.0,LOT,0,
2604,3610,1,153.1,LOT,0,
2605,3611,0,162.4,LOT,0,
2606,3611,1,162.4,LOT,0,
2607,3625,0,160.9,LOT,0,
2608,3625,1,161.0,LOT,0,
2609,3659,0,208.2,LOT,0,
2610,3659,1,208.3,LOT,0,
2611,3660,0,210.5,LOT,0,
2612,3660,1,210.5,LOT,0,
2613,3663,0,160.3,LOT,0,
2614,3663,1,160.3,LOT,0,
2615,3664,0,159.8,LOT,0,
2616,3664,1,159.9,LOT,0,
2617,3665,0,160.9,LOT,0,
2618,3665,1,160.9,LOT,0,
2619,3666,0,161.0,LOT,0,
2620,3666,1,161.0,LOT,0,
2621,3667,0,153.3,LOT,0,
2622,3667,1,153.3,LOT,0,
2623,3668,0,161.0,LOT,0,
2624,3668,1,161.0,LOT,0,
2625,3679,0,161.6,LOT,0,
2626,3679,1,161.6,LOT,0,
2627,3680,0,158.5,LOT,0,
2628,3680,1,158.6,LOT,0,
2629,3685,0,244.2,LOT,0,
2630,3685,1,244.2,LOT,0,
2631,3687,0,366.5,LOT,0,
2632,3687,1,366.5,LOT,0,
2633,3696,0,286.3,LOT,0,
2634,3696,1,286.3,LOT,0,
2635,3697,0,254.6,LOT,0,
2636,3697,1,254.7,LOT,0,
2637,3704,0,161.0,LOT,0,
2638,3704,1,161.0,LOT,0,
2639,3708,0,163.8,LOT,0,
2640,3708,1,163.9,LOT,0,
2641,3710,0,517.0,LOT,0,
2642,3710,1,1550.9,LOT,0,
2643,3710,0,1033.9,LOT,0,
2644,3710,1,1034.0,LOT,0,
2645,3710,0,1550.9,LOT,0,
2646,3710,1,517.0,LOT,0,
2647,3711,0,161.0,LOT,0,
2648,3711,1,161.0,LOT,0,
2649,3713,0,161.0,LOT,0,
2650,3713,1,161.0,LOT,0,
2651,3714,0,333.4,LOT,0,
2652,3714,1,666.8,LOT,0,
2653,3714,0,666.8,LOT,0,
2654,3714,1,333.4,LOT,0,
2655,3716,0,247.3,LOT,0,
2656,3716,1,247.3,LOT,0,
2657,3717,0,323.4,LOT,0,
2658,3717,1,323.4,LOT,0,
2659,3718,0,321.7,LOT,0,
2660,3718,1,321.7,LOT,0,
2661,3719,0,205.4,LOT,0,
2662,3719,1,205.5,LOT,0,
2663,3724,0,161.0,LOT,0,
2664,3724,1,161.0,LOT,0,
2665,3734,0,161.0,LOT,0,
2666,3734,1,161.0,LOT,0,
2667,3735,0,161.1,LOT,0,
2668,3735,1,161.1,LOT,0,
2669,3736,0,161.0,LOT,0,
2670,3736,1,161.1,LOT,0,
2671,3737,0,161.0,LOT,0,
2672,3737,1,161.0,LOT,0,
2673,3741,0,160.9,LOT,0,
2674,3741,1,161.0,LOT,0,
2675,3746,0,213.6,LOT,0,
2676,3746,1,213.7,LOT,0,
2677,3747,0,161.0,LOT,0,
2678,3747,1,161.1,LOT,0,
2679,3750,0,282.2,LOT,0,
2680,3750,1,564.5,LOT,0,
2681,3750,0,564.5,LOT,0,
2682,3750,1,282.2,LOT,0,
2683,3751,0,214.1,LOT,0,
2684,3751,1,214.1,LOT,0,
2685,3752,0,262.3,LOT,0,
2686,3752,1,524.5,LOT,0,
2687,3752,0,524.5,LOT,0,
2688,3752,1,262.3,LOT,0,
2689,3753,0,161.3,LOT,0,
2690,3753,1,161.4,LOT,0,
2691,3754,0,200.9,LOT,0,
2692,3754,1,200.9,LOT,0,
2693,3760,0,161.0,LOT,0,
2694,3760,1,161.0,LOT,0,
2695,3771,0,212.4,LOT,0,
2696,3771,1,212.5,LOT,0,
2697,3772,0,162.4,LOT,0,
2698,3772,1,162.5,LOT,0,
2699,3773,0,162.7,LOT,0,
2700,3773,1,162.8,LOT,0,
2701,3774,0,220.9,LOT,0,
2702,3774,1,220.9,LOT,0,
2703,3776,0,219.7,LOT,0,
2704,3776,1,219.7,LOT,0,
2705,3777,0,160.5,LOT,0,
2706,3777,1,160.5,LOT,0,
2707,3778,0,164.3,LOT,0,
2708,3778,1,164.4,LOT,0,
2709,3787,0,160.9,LOT,0,
2710,3787,1,161.0,LOT,0,
2711,3788,0,215.0,LOT,0,
2712,3788,1,215.0,LOT,0,
2713,3789,0,159.8,LOT,0,
2714,3789,1,159.8,LOT,0,
2715,3797,0,208.7,LOT,0,
2716,3797,1,208.7,LOT,0,
2717,3798,0,208.6,LOT,0,
2718,3798,1,208.7,LOT,0,
2719,3801,0,159.3,LOT,0,
2720,3801,1,159.4,LOT,0,
2721,3806,0,429.2,LOT,0,
2722,3806,1,1287.8,LOT,0,
2723,3806,0,858.5,LOT,0,
2724,3806,1,858.5,LOT,0,
2725,3806,0,1287.7,LOT,0,
2726,3806,1,429.3,LOT,0,
2727,3807,0,543.9,LOT,0,
2728,3807,1,1631.8,LOT,0,
2729,3807,0,1087.8,LOT,0,
2730,3807,1,1087.9,LOT,0,
2731,3807,0,1631.8,LOT,0,
2732,3807,1,543.9,LOT,0,
2733,3808,0,161.0,LOT,0,
2734,3808,1,161.0,LOT,0,
2735,3809,0,160.9,LOT,0,
2736,3809,1,161.0,LOT,0,
2737,3810,0,279.6,LOT,0,
2738,3810,1,279.6,LOT,0,
2739,3811,0,160.9,LOT,0,
2740,3811,1,161.0,LOT,0,
2741,3812,0,288.0,LOT,0,
2742,3812,1,288.0,LOT,0,
2743,3813,0,298.6,LOT,0,
2744,3813,1,298.7,LOT,0,
2745,3815,0,312.9,LOT,0,
2746,3815,1,312.9,LOT,0,
2747,3817,0,339.4,LOT,0,
2748,3817,1,678.7,LOT,0,
2749,3817,0,678.7,LOT,0,
2750,3817,1,339.4,LOT,0,
2751,3818,0,343.6,LOT,0,
2752,3818,1,687.3,LOT,0,
2753,3818,0,687.3,LOT,0,
2754,3818,1,343.6,LOT,0,
2755,3819,0,259.5,LOT,0,
2756,3819,1,519.0,LOT,0,
2757,3819,0,519.0,LOT,0,
2758,3819,1,259.5,LOT,0,
2759,3821,0,325.9,LOT,0,
2760,3821,1,977.9,LOT,0,
2761,3821,0,651.9,LOT,0,
2762,3821,1,651.9,LOT,0,
2763,3821,0,977.8,LOT,0,
2764,3821,1,326.0,LOT,0,
2765,3822,0,161.0,LOT,0,
2766,3822,1,161.0,LOT,0,
2767,3823,0,286.1,LOT,0,
2768,3823,1,572.2,LOT,0,
2769,3823,0,572.2,LOT,0,
2770,3823,1,286.1,LOT,0,
2771,3824,0,193.6,LOT,0,
2772,3824,1,193.6,LOT,0,
2773,3825,0,161.0,LOT,0,
2774,3825,1,161.0,LOT,0,
2775,3826,0,160.9,LOT,0,
2776,3826,1,161.0,LOT,0,
2777,3828,0,161.0,LOT,0,
2778,3828,1,161.0,LOT,0,
2779,3830,0,151.9,LOT,0,
2780,3830,1,151.9,LOT,0,
